model,lat,lon,taw,organic_carbon,cec,ph,sand_pct,bulk_density,awc,texture_class,cluster
gmm,7.200651989027,79.91777221679,6.215710937976844,3.2284946889424515,16.708318197278572,5.481048742930095,81.92350915890955,1.4785335063934326,0.0414380729198456,Loamy sand,2
kmeans,7.200651989027,79.9272000122,6.42118640244007,3.1253721483331383,15.871800699639817,5.416592915852864,81.0684927035372,1.476288676261902,0.0428079093496004,Loamy sand,2
agglomerative,7.200651989027,79.9272000122,6.42118640244007,3.1253721483331383,15.871800699639817,5.416592915852864,81.0684927035372,1.476288676261902,0.0428079093496004,Loamy sand,3
gmm,7.200651989027,79.9272000122,6.42118640244007,3.1253721483331383,15.871800699639817,5.416592915852864,81.0684927035372,1.476288676261902,0.0428079093496004,Loamy sand,2
kmeans,7.200651989027,79.93662780761,6.468772888183598,3.11987210187733,15.86846576219985,5.402238686879476,80.24555342280306,1.474549690882365,0.0431251525878906,Loamy sand,2
agglomerative,7.200651989027,79.93662780761,6.468772888183598,3.11987210187733,15.86846576219985,5.402238686879476,80.24555342280306,1.474549690882365,0.0431251525878906,Loamy sand,3
gmm,7.200651989027,79.93662780761,6.468772888183598,3.11987210187733,15.86846576219985,5.402238686879476,80.24555342280306,1.474549690882365,0.0431251525878906,Loamy sand,2
kmeans,7.200651989027,79.94605560302,6.519185751676561,3.1138768125537686,15.864833483245237,5.388471285502116,79.4582160648059,1.4728984435399373,0.0434612383445104,Loamy sand,2
agglomerative,7.200651989027,79.94605560302,6.519185751676561,3.1138768125537686,15.864833483245237,5.388471285502116,79.4582160648059,1.4728984435399373,0.0434612383445104,Loamy sand,3
gmm,7.200651989027,79.94605560302,6.519185751676561,3.1138768125537686,15.864833483245237,5.388471285502116,79.4582160648059,1.4728984435399373,0.0434612383445104,Loamy sand,2
kmeans,7.200651989027,79.95548339843,6.572681292891502,3.1074873811638426,15.860963952343209,5.375443299611409,79.27572403284735,1.4713577032089231,0.0438178752859433,Loamy sand,2
agglomerative,7.200651989027,79.95548339843,6.572681292891502,3.1074873811638426,15.860963952343209,5.375443299611409,79.27572403284735,1.4713577032089231,0.0438178752859433,Loamy sand,3
gmm,7.200651989027,79.95548339843,6.572681292891502,3.1074873811638426,15.860963952343209,5.375443299611409,79.27572403284735,1.4713577032089231,0.0438178752859433,Loamy sand,2
kmeans,7.200651989027,79.96491119384,6.629580259323119,3.10080538849209,15.8569189762931,5.363300800323486,78.59578202515773,1.469947377840678,0.0441972017288207,Loamy sand,2
agglomerative,7.200651989027,79.96491119384,6.629580259323119,3.10080538849209,15.8569189762931,5.363300800323486,78.59578202515773,1.469947377840678,0.0441972017288207,Loamy sand,3
gmm,7.200651989027,79.96491119384,6.629580259323119,3.10080538849209,15.8569189762931,5.363300800323486,78.59578202515773,1.469947377840678,0.0441972017288207,Loamy sand,2
kmeans,7.200651989027,79.97433898925,6.69017881155014,3.093925043736784,15.852753514127713,5.35217301050822,77.97255152768474,1.4686851104100545,0.0446011920770009,Loamy sand,2
agglomerative,7.200651989027,79.97433898925,6.69017881155014,3.093925043736784,15.852753514127713,5.35217301050822,77.97255152768474,1.4686851104100545,0.0446011920770009,Loamy sand,3
gmm,7.200651989027,79.97433898925,6.69017881155014,3.093925043736784,15.852753514127713,5.35217301050822,77.97255152768474,1.4686851104100545,0.0446011920770009,Loamy sand,2
kmeans,7.200651989027,79.98376678465999,6.7546389997005445,3.0869288579991028,15.84851678440216,5.342153072357178,77.41194979576936,1.467585206031799,0.0450309266646703,Loamy sand,2
agglomerative,7.200651989027,79.98376678465999,6.7546389997005445,3.0869288579991028,15.84851678440216,5.342153072357178,77.41194979576936,1.467585206031799,0.0450309266646703,Loamy sand,3
gmm,7.200651989027,79.98376678465999,6.7546389997005445,3.0869288579991028,15.84851678440216,5.342153072357178,77.41194979576936,1.467585206031799,0.0450309266646703,Loamy sand,2
kmeans,7.200651989027,79.99319458007,6.8228937685489655,3.0798821769596394,15.844248443743812,5.333283424377441,76.91624410529597,1.4666586716969807,0.0454859584569931,Loamy sand,2
agglomerative,7.200651989027,79.99319458007,6.8228937685489655,3.0798821769596394,15.844248443743812,5.333283424377441,76.91624410529597,1.4666586716969807,0.0454859584569931,Loamy sand,3
gmm,7.200651989027,79.99319458007,6.8228937685489655,3.0798821769596394,15.844248443743812,5.333283424377441,76.91624410529597,1.4666586716969807,0.0454859584569931,Loamy sand,2
kmeans,7.200651989027,80.00262237548,6.894595921039583,3.0727473012448177,15.840370965856929,5.325547854105632,75.87895389064039,1.4707574446996052,0.0459639728069305,Loam,2
agglomerative,7.200651989027,80.00262237548,6.894595921039583,3.0727473012448177,15.840370965856929,5.325547854105632,75.87895389064039,1.4707574446996052,0.0459639728069305,Loam,3
gmm,7.200651989027,80.00262237548,6.894595921039583,3.0727473012448177,15.840370965856929,5.325547854105632,75.87895389064039,1.4707574446996052,0.0459639728069305,Loam,2
kmeans,7.200651989027,80.01205017088999,7.249278575181961,2.950703861310408,15.547670274446864,5.33153502146403,75.48941185093284,1.470360279083252,0.0483285238345464,Loam,2
agglomerative,7.200651989027,80.01205017088999,7.249278575181961,2.950703861310408,15.547670274446864,5.33153502146403,75.48941185093284,1.470360279083252,0.0483285238345464,Loam,3
gmm,7.200651989027,80.01205017088999,7.249278575181961,2.950703861310408,15.547670274446864,5.33153502146403,75.48941185093284,1.470360279083252,0.0483285238345464,Loam,2
kmeans,7.200651989027,80.0214779663,7.342539727687837,2.942698722564903,15.543206433360664,5.326436360677083,75.14942199736714,1.470154086748759,0.0489502648512522,Loam,2
agglomerative,7.200651989027,80.0214779663,7.342539727687837,2.942698722564903,15.543206433360664,5.326436360677083,75.14942199736714,1.470154086748759,0.0489502648512522,Loam,3
gmm,7.200651989027,80.0214779663,7.342539727687837,2.942698722564903,15.543206433360664,5.326436360677083,75.14942199736714,1.470154086748759,0.0489502648512522,Loam,2
kmeans,7.200651989027,80.03090576171,7.437586784362791,2.934735607158928,15.53877108993258,5.322215080261231,74.85179092082642,1.4701379140218098,0.0495839118957519,Loam,2
agglomerative,7.200651989027,80.03090576171,7.437586784362791,2.934735607158928,15.53877108993258,5.322215080261231,74.85179092082642,1.4701379140218098,0.0495839118957519,Loam,3
gmm,7.200651989027,80.03090576171,7.437586784362791,2.934735607158928,15.53877108993258,5.322215080261231,74.85179092082642,1.4701379140218098,0.0495839118957519,Loam,2
kmeans,7.200651989027,80.04033355712,7.533700764179235,2.9268229898087608,15.534366671340443,5.318765004475911,74.59038730103158,1.4703093767166138,0.0502246717611949,Loam,2
agglomerative,7.200651989027,80.04033355712,7.533700764179235,2.9268229898087608,15.534366671340443,5.318765004475911,74.59038730103158,1.4703093767166138,0.0502246717611949,Loam,3
gmm,7.200651989027,80.04033355712,7.533700764179235,2.9268229898087608,15.534366671340443,5.318765004475911,74.59038730103158,1.4703093767166138,0.0502246717611949,Loam,2
kmeans,7.200651989027,80.04976135253,7.630263268947599,2.919142414598306,15.529356007065186,5.31599235534668,74.36296437809084,1.4565924008687336,0.0508684217929839,Loam,2
agglomerative,7.200651989027,80.04976135253,7.630263268947599,2.919142414598306,15.529356007065186,5.31599235534668,74.36296437809084,1.4565924008687336,0.0508684217929839,Loam,3
gmm,7.200651989027,80.04976135253,7.630263268947599,2.919142414598306,15.529356007065186,5.31599235534668,74.36296437809084,1.4565924008687336,0.0508684217929839,Loam,2
kmeans,7.200651989027,80.05918914794,8.321601897478107,2.800992717158397,15.22788004651322,5.285886923472087,74.16263440599167,1.4520478248596191,0.0554773459831873,Loam,0
agglomerative,7.200651989027,80.05918914794,8.321601897478107,2.800992717158397,15.22788004651322,5.285886923472087,74.16263440599167,1.4520478248596191,0.0554773459831873,Loam,1
gmm,7.200651989027,80.05918914794,8.321601897478107,2.800992717158397,15.22788004651322,5.285886923472087,74.16263440599167,1.4520478248596191,0.0554773459831873,Loam,0
kmeans,7.200651989027,80.06861694335,8.175279200077064,2.745986548491434,15.24961503833097,5.283046245574951,73.98709723211707,1.4519368012746174,0.054501861333847,Loam,0
agglomerative,7.200651989027,80.06861694335,8.175279200077064,2.745986548491434,15.24961503833097,5.283046245574951,73.98709723211707,1.4519368012746174,0.054501861333847,Loam,1
gmm,7.200651989027,80.06861694335,8.175279200077064,2.745986548491434,15.24961503833097,5.283046245574951,73.98709723211707,1.4519368012746174,0.054501861333847,Loam,0
kmeans,7.200651989027,80.07804473876,8.261206746101385,2.9567596548299258,16.066737758550868,5.227176348368327,73.8363201623939,1.4519604444503784,0.0550747116406759,Loam,0
agglomerative,7.200651989027,80.07804473876,8.261206746101385,2.9567596548299258,16.066737758550868,5.227176348368327,73.8363201623939,1.4519604444503784,0.0550747116406759,Loam,1
gmm,7.200651989027,80.07804473876,8.261206746101385,2.9567596548299258,16.066737758550868,5.227176348368327,73.8363201623939,1.4519604444503784,0.0550747116406759,Loam,0
kmeans,7.200651989027,80.08747253417,8.37746411561966,2.947212932124088,16.061179528629292,5.224388917287191,73.71213953877334,1.4391039609909058,0.0558497607707977,Loam,0
agglomerative,7.200651989027,80.08747253417,8.37746411561966,2.947212932124088,16.061179528629292,5.224388917287191,73.71213953877334,1.4391039609909058,0.0558497607707977,Loam,1
gmm,7.200651989027,80.08747253417,8.37746411561966,2.947212932124088,16.061179528629292,5.224388917287191,73.71213953877334,1.4391039609909058,0.0558497607707977,Loam,0
kmeans,7.200651989027,80.09690032958,8.493310958147047,2.9374484125294544,16.055974617663413,5.221980094909668,73.60915036376755,1.4395305315653484,0.0566220730543136,Loam,0
agglomerative,7.200651989027,80.09690032958,8.493310958147047,2.9374484125294544,16.055974617663413,5.221980094909668,73.60915036376755,1.4395305315653484,0.0566220730543136,Loam,1
gmm,7.200651989027,80.09690032958,8.493310958147047,2.9374484125294544,16.055974617663413,5.221980094909668,73.60915036376755,1.4395305315653484,0.0566220730543136,Loam,0
kmeans,7.200651989027,80.10632812499,8.777423948049544,3.112454379060104,18.001051573599543,5.220146179199219,73.52985963718673,1.440071940422058,0.0585161596536636,Loam,0
agglomerative,7.200651989027,80.10632812499,8.777423948049544,3.112454379060104,18.001051573599543,5.220146179199219,73.52985963718673,1.440071940422058,0.0585161596536636,Loam,1
gmm,7.200651989027,80.10632812499,8.777423948049544,3.112454379060104,18.001051573599543,5.220146179199219,73.52985963718673,1.440071940422058,0.0585161596536636,Loam,0
kmeans,7.200651989027,80.11575592039999,8.884809911251066,3.102616546373115,17.99453879277816,5.218472798665364,73.47977370412961,1.415878494580587,0.0592320660750071,Loam,0
agglomerative,7.200651989027,80.11575592039999,8.884809911251066,3.102616546373115,17.99453879277816,5.218472798665364,73.47977370412961,1.415878494580587,0.0592320660750071,Loam,1
gmm,7.200651989027,80.11575592039999,8.884809911251066,3.102616546373115,17.99453879277816,5.218472798665364,73.47977370412961,1.415878494580587,0.0592320660750071,Loam,0
kmeans,7.200651989027,80.12518371581,8.991439640522007,3.092205633965268,17.98873905673166,5.21709410349528,72.93060464769965,1.4170637528101604,0.0599429309368133,Loam,0
agglomerative,7.200651989027,80.12518371581,8.991439640522007,3.092205633965268,17.98873905673166,5.21709410349528,72.93060464769965,1.4170637528101604,0.0599429309368133,Loam,1
gmm,7.200651989027,80.12518371581,8.991439640522007,3.092205633965268,17.98873905673166,5.21709410349528,72.93060464769965,1.4170637528101604,0.0599429309368133,Loam,0
kmeans,7.200651989027,80.13461151122,9.097331762313848,3.0818775196204635,17.98299209111286,5.215989430745442,71.71610327439168,1.418337384859721,0.0606488784154256,Loam,0
agglomerative,7.200651989027,80.13461151122,9.097331762313848,3.0818775196204635,17.98299209111286,5.215989430745442,71.71610327439168,1.418337384859721,0.0606488784154256,Loam,1
gmm,7.200651989027,80.13461151122,9.097331762313848,3.0818775196204635,17.98299209111286,5.215989430745442,71.71610327439168,1.418337384859721,0.0606488784154256,Loam,0
kmeans,7.200651989027,80.14403930662999,9.0344488620758,2.911773973500732,16.983509637722857,5.236090342203776,70.49710036568612,1.4182460308074951,0.0602296590805053,Loam,0
agglomerative,7.200651989027,80.14403930662999,9.0344488620758,2.911773973500732,16.983509637722857,5.236090342203776,70.49710036568612,1.4182460308074951,0.0602296590805053,Loam,1
gmm,7.200651989027,80.14403930662999,9.0344488620758,2.911773973500732,16.983509637722857,5.236090342203776,70.49710036568612,1.4182460308074951,0.0602296590805053,Loam,0
kmeans,7.200651989027,80.15346710204,9.133198112249367,2.900575020879498,16.976870883936762,5.236173152923584,70.54677031233688,1.4140689373016355,0.0608879874149957,Loam,0
agglomerative,7.200651989027,80.15346710204,9.133198112249367,2.900575020879498,16.976870883936762,5.236173152923584,70.54677031233688,1.4140689373016355,0.0608879874149957,Loam,1
gmm,7.200651989027,80.15346710204,9.133198112249367,2.900575020879498,16.976870883936762,5.236173152923584,70.54677031233688,1.4140689373016355,0.0608879874149957,Loam,0
kmeans,7.200651989027,80.16289489745,9.20709818601608,2.7691824712069555,16.588514028653776,5.1887180010477705,70.65260223104241,1.3582180341084795,0.0613806545734405,Loam,0
agglomerative,7.200651989027,80.16289489745,9.20709818601608,2.7691824712069555,16.588514028653776,5.1887180010477705,70.65260223104241,1.3582180341084795,0.0613806545734405,Loam,1
gmm,7.200651989027,80.16289489745,9.20709818601608,2.7691824712069555,16.588514028653776,5.1887180010477705,70.65260223104241,1.3582180341084795,0.0613806545734405,Loam,0
kmeans,7.200651989027,80.17232269285999,9.144120663404465,2.757094562708003,16.58216219924714,5.187527656555176,70.76766477535709,1.3602218230565388,0.0609608044226964,Loam,0
agglomerative,7.200651989027,80.17232269285999,9.144120663404465,2.757094562708003,16.58216219924714,5.187527656555176,70.76766477535709,1.3602218230565388,0.0609608044226964,Loam,1
gmm,7.200651989027,80.17232269285999,9.144120663404465,2.757094562708003,16.58216219924714,5.187527656555176,70.76766477535709,1.3602218230565388,0.0609608044226964,Loam,0
kmeans,7.200651989027,80.18175048827,9.244664013385773,2.7451532736335587,16.575920297751964,5.186401844024658,70.91770559908106,1.3610841830571492,0.0616310934225718,Loam,0
agglomerative,7.200651989027,80.18175048827,9.244664013385773,2.7451532736335587,16.575920297751964,5.186401844024658,70.91770559908106,1.3610841830571492,0.0616310934225718,Loam,1
gmm,7.200651989027,80.18175048827,9.244664013385773,2.7451532736335587,16.575920297751964,5.186401844024658,70.91770559908106,1.3610841830571492,0.0616310934225718,Loam,0
kmeans,7.191224193617,79.82349426268999,6.006035208702095,3.262580235364861,16.725247706155805,5.536699930826823,83.87273640886903,1.489040732383728,0.0400402347246806,Loamy sand,2
agglomerative,7.191224193617,79.82349426268999,6.006035208702095,3.262580235364861,16.725247706155805,5.536699930826823,83.87273640886903,1.489040732383728,0.0400402347246806,Loamy sand,3
gmm,7.191224193617,79.82349426268999,6.006035208702095,3.262580235364861,16.725247706155805,5.536699930826823,83.87273640886903,1.489040732383728,0.0400402347246806,Loamy sand,2
kmeans,7.191224193617,79.8329220581,6.017279624938964,3.261598238351988,16.725417682285915,5.536761124928792,84.33050049134005,1.488123059272766,0.040115197499593,Loamy sand,2
agglomerative,7.191224193617,79.8329220581,6.017279624938964,3.261598238351988,16.725417682285915,5.536761124928792,84.33050049134005,1.488123059272766,0.040115197499593,Loamy sand,3
gmm,7.191224193617,79.8329220581,6.017279624938964,3.261598238351988,16.725417682285915,5.536761124928792,84.33050049134005,1.488123059272766,0.040115197499593,Loamy sand,2
kmeans,7.191224193617,79.86120544433,6.064250320196151,3.25696937623762,16.72467986005892,5.5308535893758135,85.26261712213314,1.4846206903457642,0.0404283354679743,Loamy sand,2
agglomerative,7.191224193617,79.86120544433,6.064250320196151,3.25696937623762,16.72467986005892,5.5308535893758135,85.26261712213314,1.4846206903457642,0.0404283354679743,Loamy sand,3
gmm,7.191224193617,79.86120544433,6.064250320196151,3.25696937623762,16.72467986005892,5.5308535893758135,85.26261712213314,1.4846206903457642,0.0404283354679743,Loamy sand,2
kmeans,7.191224193617,79.87063323974,6.08456209301948,3.255254732673652,16.72412953141201,5.524474779764812,85.0629149074299,1.483096758524577,0.0405637472867965,Loamy sand,2
agglomerative,7.191224193617,79.87063323974,6.08456209301948,3.255254732673652,16.72412953141201,5.524474779764812,85.0629149074299,1.483096758524577,0.0405637472867965,Loamy sand,3
gmm,7.191224193617,79.87063323974,6.08456209301948,3.255254732673652,16.72412953141201,5.524474779764812,85.0629149074299,1.483096758524577,0.0405637472867965,Loamy sand,2
kmeans,7.191224193617,79.88006103514999,6.107143685221669,3.2534988357600665,16.723423178439095,5.515304724375407,85.27796968354434,1.4813800652821858,0.0407142912348111,Loamy sand,2
agglomerative,7.191224193617,79.88006103514999,6.107143685221669,3.2534988357600665,16.723423178439095,5.515304724375407,85.27796968354434,1.4813800652821858,0.0407142912348111,Loamy sand,3
gmm,7.191224193617,79.88006103514999,6.107143685221669,3.2534988357600665,16.723423178439095,5.515304724375407,85.27796968354434,1.4813800652821858,0.0407142912348111,Loamy sand,2
kmeans,7.191224193617,79.88948883056,6.132040917873385,3.2514364671536327,16.722439947529136,5.504146416982015,84.4826833995074,1.479510982831319,0.0408802727858225,Loamy sand,2
agglomerative,7.191224193617,79.88948883056,6.132040917873385,3.2514364671536327,16.722439947529136,5.504146416982015,84.4826833995074,1.479510982831319,0.0408802727858225,Loamy sand,3
gmm,7.191224193617,79.88948883056,6.132040917873385,3.2514364671536327,16.722439947529136,5.504146416982015,84.4826833995074,1.479510982831319,0.0408802727858225,Loamy sand,2
kmeans,7.191224193617,79.89891662597,6.159198284149174,3.248811105847911,16.721072078877675,5.4919047355651855,83.60042783334404,1.4775421222050984,0.0410613218943278,Loamy sand,2
agglomerative,7.191224193617,79.89891662597,6.159198284149174,3.248811105847911,16.721072078877675,5.4919047355651855,83.60042783334404,1.4775421222050984,0.0410613218943278,Loamy sand,3
gmm,7.191224193617,79.89891662597,6.159198284149174,3.248811105847911,16.721072078877675,5.4919047355651855,83.60042783334404,1.4775421222050984,0.0410613218943278,Loamy sand,2
kmeans,7.191224193617,79.90834442138,6.18843138217926,3.2454859101966376,16.719263131701332,5.479207515716553,82.6905497857566,1.4755226373672483,0.0412562092145284,Loamy sand,2
agglomerative,7.191224193617,79.90834442138,6.18843138217926,3.2454859101966376,16.719263131701332,5.479207515716553,82.6905497857566,1.4755226373672483,0.0412562092145284,Loamy sand,3
gmm,7.191224193617,79.90834442138,6.18843138217926,3.2454859101966376,16.719263131701332,5.479207515716553,82.6905497857566,1.4755226373672483,0.0412562092145284,Loamy sand,2
kmeans,7.191224193617,79.91777221679,6.219531595706944,3.241443547519542,16.716902065144915,5.466453552246094,81.78012046107047,1.4730700254440308,0.0414635439713796,Loamy sand,2
agglomerative,7.191224193617,79.91777221679,6.219531595706944,3.241443547519542,16.716902065144915,5.466453552246094,81.78012046107047,1.4730700254440308,0.0414635439713796,Loamy sand,3
gmm,7.191224193617,79.91777221679,6.219531595706944,3.241443547519542,16.716902065144915,5.466453552246094,81.78012046107047,1.4730700254440308,0.0414635439713796,Loamy sand,2
kmeans,7.191224193617,79.9272000122,6.429542601108551,3.1374539575363296,15.879835981189974,5.401098251342773,80.88231844467113,1.4711267550786336,0.0428636173407236,Loamy sand,2
agglomerative,7.191224193617,79.9272000122,6.429542601108551,3.1374539575363296,15.879835981189974,5.401098251342773,80.88231844467113,1.4711267550786336,0.0428636173407236,Loamy sand,3
gmm,7.191224193617,79.9272000122,6.429542601108551,3.1374539575363296,15.879835981189974,5.401098251342773,80.88231844467113,1.4711267550786336,0.0428636173407236,Loamy sand,2
kmeans,7.191224193617,79.93662780761,6.477474048733711,3.1313860686004524,15.876176327151034,5.3864593505859375,80.0065923885208,1.469251076380412,0.0431831603248914,Loamy sand,2
agglomerative,7.191224193617,79.93662780761,6.477474048733711,3.1313860686004524,15.876176327151034,5.3864593505859375,80.0065923885208,1.469251076380412,0.0431831603248914,Loamy sand,3
gmm,7.191224193617,79.93662780761,6.477474048733711,3.1313860686004524,15.876176327151034,5.3864593505859375,80.0065923885208,1.469251076380412,0.0431831603248914,Loamy sand,2
kmeans,7.191224193617,79.94605560302,6.52807801961899,3.1248012251545543,15.87220092837385,5.372338612874349,79.16159242819498,1.4674713611602783,0.0435205201307932,Loamy sand,2
agglomerative,7.191224193617,79.94605560302,6.52807801961899,3.1248012251545543,15.87220092837385,5.372338612874349,79.16159242819498,1.4674713611602783,0.0435205201307932,Loamy sand,3
gmm,7.191224193617,79.94605560302,6.52807801961899,3.1248012251545543,15.87220092837385,5.372338612874349,79.16159242819498,1.4674713611602783,0.0435205201307932,Loamy sand,2
kmeans,7.191224193617,79.95548339843,6.581741943955427,3.117819222153148,15.867986206830937,5.358935674031575,78.90665314819498,1.4658126036326091,0.0438782796263695,Loamy sand,2
agglomerative,7.191224193617,79.95548339843,6.581741943955427,3.117819222153148,15.867986206830937,5.358935674031575,78.90665314819498,1.4658126036326091,0.0438782796263695,Loamy sand,3
gmm,7.191224193617,79.95548339843,6.581741943955427,3.117819222153148,15.867986206830937,5.358935674031575,78.90665314819498,1.4658126036326091,0.0438782796263695,Loamy sand,2
kmeans,7.191224193617,79.96491119384,6.638991087675095,3.110560765051676,15.86360346916388,5.346450010935466,78.17112805257288,1.46429701646169,0.0442599405845006,Loamy sand,2
agglomerative,7.191224193617,79.96491119384,6.638991087675095,3.110560765051676,15.86360346916388,5.346450010935466,78.17112805257288,1.46429701646169,0.0442599405845006,Loamy sand,3
gmm,7.191224193617,79.96491119384,6.638991087675095,3.110560765051676,15.86360346916388,5.346450010935466,78.17112805257288,1.46429701646169,0.0442599405845006,Loamy sand,2
kmeans,7.191224193617,79.97433898925,6.700367480516437,3.1031381085879883,15.85911876872124,5.33506457010905,77.50190132778123,1.4629439115524292,0.0446691165367762,Loamy sand,2
agglomerative,7.191224193617,79.97433898925,6.700367480516437,3.1031381085879883,15.85911876872124,5.33506457010905,77.50190132778123,1.4629439115524292,0.0446691165367762,Loamy sand,3
gmm,7.191224193617,79.97433898925,6.700367480516437,3.1031381085879883,15.85911876872124,5.33506457010905,77.50190132778123,1.4629439115524292,0.0446691165367762,Loamy sand,2
kmeans,7.191224193617,79.98376678465999,6.766235828399662,3.0956470276961032,15.85459060701356,5.324916362762451,76.90931694299013,1.4617691437403362,0.0451082388559977,Loam,2
agglomerative,7.191224193617,79.98376678465999,6.766235828399662,3.0956470276961032,15.85459060701356,5.324916362762451,76.90931694299013,1.4617691437403362,0.0451082388559977,Loam,3
gmm,7.191224193617,79.98376678465999,6.766235828399662,3.0956470276961032,15.85459060701356,5.324916362762451,76.90931694299013,1.4617691437403362,0.0451082388559977,Loam,2
kmeans,7.191224193617,79.99319458007,6.836596876382826,3.0881595040050023,15.850060565794667,5.316065152486165,75.84829714318073,1.4607845147450764,0.0455773125092188,Loam,2
agglomerative,7.191224193617,79.99319458007,6.836596876382826,3.0881595040050023,15.850060565794667,5.316065152486165,75.84829714318073,1.4607845147450764,0.0455773125092188,Loam,3
gmm,7.191224193617,79.99319458007,6.836596876382826,3.0881595040050023,15.850060565794667,5.316065152486165,75.84829714318073,1.4607845147450764,0.0455773125092188,Loam,2
kmeans,7.191224193617,80.00262237548,6.911021471023554,3.0807217724054983,15.845557074716924,5.308482964833577,75.39875038652795,1.4599972168604534,0.0460734764734903,Loam,2
agglomerative,7.191224193617,80.00262237548,6.911021471023554,3.0807217724054983,15.845557074716924,5.308482964833577,75.39875038652795,1.4599972168604534,0.0460734764734903,Loam,3
gmm,7.191224193617,80.00262237548,6.911021471023554,3.0807217724054983,15.845557074716924,5.308482964833577,75.39875038652795,1.4599972168604534,0.0460734764734903,Loam,2
kmeans,7.191224193617,80.01205017088999,7.257551699876787,2.958871399077328,15.553100725792468,5.314349969228108,75.01383788828737,1.4643179178237915,0.0483836779991785,Loam,2
agglomerative,7.191224193617,80.01205017088999,7.257551699876787,2.958871399077328,15.553100725792468,5.314349969228108,75.01383788828737,1.4643179178237915,0.0483836779991785,Loam,3
gmm,7.191224193617,80.01205017088999,7.257551699876787,2.958871399077328,15.553100725792468,5.314349969228108,75.01383788828737,1.4643179178237915,0.0483836779991785,Loam,2
kmeans,7.191224193617,80.0214779663,7.35380500555039,2.950566406246915,15.548454985859712,5.309549967447917,74.68459108504418,1.464097261428833,0.0490253667036692,Loam,2
agglomerative,7.191224193617,80.0214779663,7.35380500555039,2.950566406246915,15.548454985859712,5.309549967447917,74.68459108504418,1.464097261428833,0.0490253667036692,Loam,3
gmm,7.191224193617,80.0214779663,7.35380500555039,2.950566406246915,15.548454985859712,5.309549967447917,74.68459108504418,1.464097261428833,0.0490253667036692,Loam,2
kmeans,7.191224193617,80.03090576171,7.451801747083659,2.9423324851766086,15.543853749811602,5.305644512176514,74.39914244306138,1.4640791018803914,0.049678678313891,Loam,2
agglomerative,7.191224193617,80.03090576171,7.451801747083659,2.9423324851766086,15.543853749811602,5.305644512176514,74.39914244306138,1.4640791018803914,0.049678678313891,Loam,3
gmm,7.191224193617,80.03090576171,7.451801747083659,2.9423324851766086,15.543853749811602,5.305644512176514,74.39914244306138,1.4640791018803914,0.049678678313891,Loam,2
kmeans,7.191224193617,80.04033355712,7.550684362649915,2.93417266754452,15.539296352104202,5.302501837412517,74.14938610876197,1.464259664217631,0.0503378957509994,Loam,2
agglomerative,7.191224193617,80.04033355712,7.550684362649915,2.93417266754452,15.539296352104202,5.302501837412517,74.14938610876197,1.464259664217631,0.0503378957509994,Loam,3
gmm,7.191224193617,80.04033355712,7.550684362649915,2.93417266754452,15.539296352104202,5.302501837412517,74.14938610876197,1.464259664217631,0.0503378957509994,Loam,2
kmeans,7.191224193617,80.04976135253,7.649754732847215,2.926354056562288,15.533796504496427,5.300012429555257,73.9334763698328,1.4462459484736123,0.0509983648856481,Loam,0
agglomerative,7.191224193617,80.04976135253,7.649754732847215,2.926354056562288,15.533796504496427,5.300012429555257,73.9334763698328,1.4462459484736123,0.0509983648856481,Loam,3
gmm,7.191224193617,80.04976135253,7.649754732847215,2.926354056562288,15.533796504496427,5.300012429555257,73.9334763698328,1.4462459484736123,0.0509983648856481,Loam,2
kmeans,7.191224193617,80.05918914794,8.030171692371376,2.981117181323937,16.080322226860954,5.219301541646321,73.74054037202146,1.4460124969482422,0.0535344779491425,Loam,0
agglomerative,7.191224193617,80.05918914794,8.030171692371376,2.981117181323937,16.080322226860954,5.219301541646321,73.74054037202146,1.4460124969482422,0.0535344779491425,Loam,1
gmm,7.191224193617,80.05918914794,8.030171692371376,2.981117181323937,16.080322226860954,5.219301541646321,73.74054037202146,1.4460124969482422,0.0535344779491425,Loam,0
kmeans,7.191224193617,80.06861694335,8.148022741079327,2.9712703108971894,16.07455516735839,5.215808073679606,73.57479133341764,1.4331157207489014,0.0543201516071955,Loam,0
agglomerative,7.191224193617,80.06861694335,8.148022741079327,2.9712703108971894,16.07455516735839,5.215808073679606,73.57479133341764,1.4331157207489014,0.0543201516071955,Loam,1
gmm,7.191224193617,80.06861694335,8.148022741079327,2.9712703108971894,16.07455516735839,5.215808073679606,73.57479133341764,1.4331157207489014,0.0543201516071955,Loam,0
kmeans,7.191224193617,80.07804473876,8.26552882790566,2.961219983893697,16.069155318536176,5.212731043497722,73.43020520983598,1.433306614557902,0.055103525519371,Loam,0
agglomerative,7.191224193617,80.07804473876,8.26552882790566,2.961219983893697,16.069155318536176,5.212731043497722,73.43020520983598,1.433306614557902,0.055103525519371,Loam,1
gmm,7.191224193617,80.07804473876,8.26552882790566,2.961219983893697,16.069155318536176,5.212731043497722,73.43020520983598,1.433306614557902,0.055103525519371,Loam,0
kmeans,7.191224193617,80.08747253417,8.38252082467079,2.951241755127884,16.063803602879055,5.210030555725098,73.30885037636529,1.433633287747701,0.0558834721644719,Loam,0
